,5,1,2,3,4,6,7,8,9
430,2018-05-10,429,“原则+例外+动态”:虚拟财产侵权纠纷举证责任分配规则的建构,陈爱飞,安徽大学学报(哲学社会科学版),期刊,12,723,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=429&recid=&FileName=ADZS201803017&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
431,2018-05-10,430,人口集聚会促进产业结构升级吗?——基于中国285个城市的实证研究,王玥,安徽大学学报(哲学社会科学版),期刊,16,823,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=430&recid=&FileName=ADZS201803020&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
432,2018-05-10,431,基于包容性创新的技术供给及其驱动效应研究,王玉娟; 蒋长流,安徽大学学报(哲学社会科学版),期刊,2,435,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=431&recid=&FileName=ADZS201803019&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
433,2018-05-10,432,辱虐管理与公务员反生产行为关系研究——以组织公平感为调节变量,徐双敏; 王科,安徽大学学报(哲学社会科学版),期刊,17,1158,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=432&recid=&FileName=ADZS201803021&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
434,2018-05-10,433,创新驱动发展的协同主体与动力机制研究,储节旺; 吴川徽,安徽大学学报(哲学社会科学版),期刊,14,1058,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=433&recid=&FileName=ADZS201803022&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
435,2018-03-10,434,杜甫骑驴形象与元代诗、画的异读——兼及“浩然踏雪”误读解析,綦维,安徽大学学报(哲学社会科学版),期刊,4,347,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=434&recid=&FileName=ADZS201802008&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
436,2018-03-10,435,杜甫与中国诗法理论——从杜甫“法自儒家有”说起,张红,安徽大学学报(哲学社会科学版),期刊,2,288,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=435&recid=&FileName=ADZS201802009&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
437,2018-03-10,436,玄宗与开元前期宫廷诗坛,钟志辉,安徽大学学报(哲学社会科学版),期刊,1,198,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=436&recid=&FileName=ADZS201802010&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
438,2018-03-10,437,游四方 闯天下——明清时期徽州人才产生的第二条道路,赵华富,安徽大学学报(哲学社会科学版),期刊,3,184,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=437&recid=&FileName=ADZS201802001&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
439,2018-03-10,438,微臣、人父与诗人——安史之乱初杜甫行迹考论,查屏球,安徽大学学报(哲学社会科学版),期刊,1,709,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=438&recid=&FileName=ADZS201802007&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
440,2018-03-10,439,从“日常生活”看晚明风俗变迁——以山西洪洞县为例,常建华,安徽大学学报(哲学社会科学版),期刊,5,677,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=439&recid=&FileName=ADZS201802011&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
441,2018-03-10,440,清代旅外徽商家族的人文情怀与文化贡献,徐道彬,安徽大学学报(哲学社会科学版),期刊,5,348,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=440&recid=&FileName=ADZS201802002&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
442,2018-03-10,441,张元济的意大利之行与南明天主教文献的发现,邹振环,安徽大学学报(哲学社会科学版),期刊,,243,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=441&recid=&FileName=ADZS201802012&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
443,2018-03-10,442,《中外日报》与戊戌己亥政局,贾小叶,安徽大学学报(哲学社会科学版),期刊,2,240,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=442&recid=&FileName=ADZS201802013&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
444,2018-03-10,443,在“实际生活”与“存在意义”之间——论海德格尔早期弗莱堡讲课中的两条内在线索,王宏健,安徽大学学报(哲学社会科学版),期刊,1,285,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=443&recid=&FileName=ADZS201802005&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
445,2018-03-10,444,论时间的第三综合在德勒兹形而上学中的作用——以德勒兹的柏拉图阐释为线索,安靖,安徽大学学报(哲学社会科学版),期刊,4,316,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=444&recid=&FileName=ADZS201802006&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
446,2018-03-10,445,论北宋至明中期“主一”思想的演变,吕威,安徽大学学报(哲学社会科学版),期刊,2,258,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=445&recid=&FileName=ADZS201802003&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
447,2018-03-10,446,“君子止有事人、知生学问”——陆世仪与明清之际儒家生死、鬼神论的新动向,傅锡洪,安徽大学学报(哲学社会科学版),期刊,3,274,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=446&recid=&FileName=ADZS201802004&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
448,2018-03-10,447,我国夫妻共同债务推定规则的法理基础与适用,汪金兰; 龙御天,安徽大学学报(哲学社会科学版),期刊,54,2110,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=447&recid=&FileName=ADZS201802014&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
449,2018-03-10,448,论私募债券承销商对投资者的民事责任,王滢,安徽大学学报(哲学社会科学版),期刊,1,468,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=448&recid=&FileName=ADZS201802015&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
450,2018-03-10,449,强制拍卖中不动产评估失实的法律应对,卢正敏,安徽大学学报(哲学社会科学版),期刊,5,386,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=449&recid=&FileName=ADZS201802016&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
451,2018-03-10,450,我国律师性质的流变与重塑——从“本位主义”到“自由职业”,蒋超,安徽大学学报(哲学社会科学版),期刊,6,548,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=450&recid=&FileName=ADZS201802017&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
452,2018-03-10,451,WTO法解释援引外部国际法的理论与实践批判,范笑迎,安徽大学学报(哲学社会科学版),期刊,6,215,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=451&recid=&FileName=ADZS201802018&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
453,2018-03-10,452,媒介化研究:一种新的传播研究范式,戴宇辰,安徽大学学报(哲学社会科学版),期刊,59,3533,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=452&recid=&FileName=ADZS201802019&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
454,2018-01-10,453,民法典中环境侵权原因行为的立法选择——基于法学、环境科学的交叉视野,周骁然,安徽大学学报(哲学社会科学版),期刊,12,709,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=453&recid=&FileName=ADZS201801019&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
455,2018-01-10,454,骈俪·声律·焦虑:李白供奉翰林的行乐演绎及其贵游困境隐喻,许东海,安徽大学学报(哲学社会科学版),期刊,,335,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=454&recid=&FileName=ADZS201801009&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
456,2018-01-10,455,圣域发现与王延寿《鲁灵光殿赋》之神圣书写,张玖青,安徽大学学报(哲学社会科学版),期刊,3,199,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=455&recid=&FileName=ADZS201801010&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
457,2018-01-10,456,侨易美学阐释——以《射雕英雄传》中的“烟雨江南”为例,叶隽,安徽大学学报(哲学社会科学版),期刊,1,264,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=456&recid=&FileName=ADZS201801013&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
458,2018-01-10,457,侨易释“侨”——侨易学一个关键词的审辨,李川,安徽大学学报(哲学社会科学版),期刊,2,86,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=457&recid=&FileName=ADZS201801012&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
459,2018-01-10,458,“侨易”过程中的“主体认同”与“移简”规则产生——以台湾华语情歌中的张爱玲形象为例,萧凤娴,安徽大学学报(哲学社会科学版),期刊,,114,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=458&recid=&FileName=ADZS201801014&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
460,2018-01-10,459,侨易主体的三重空间与侨易的本质,华少庠,安徽大学学报(哲学社会科学版),期刊,1,88,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=459&recid=&FileName=ADZS201801011&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
461,2018-01-10,460,徽州文书与明清以来的中国史研究,王振忠,安徽大学学报(哲学社会科学版),期刊,7,741,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=460&recid=&FileName=ADZS201801002&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
462,2018-01-10,461,近代徽州茶商的崛起与新变——兼论徽商的衰落问题,梁仁志,安徽大学学报(哲学社会科学版),期刊,6,647,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=461&recid=&FileName=ADZS201801004&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
463,2018-01-10,462,论清代徽州官府对“一田两主”习惯的禁革——以官府“告示”为中心,陈云朝,安徽大学学报(哲学社会科学版),期刊,,245,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=462&recid=&FileName=ADZS201801003&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
464,2018-01-10,463,《太一生水》新探——论《太一生水》在老子和黄老之学之间的承前启后作用,李刚,安徽大学学报(哲学社会科学版),期刊,2,446,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=463&recid=&FileName=ADZS201801007&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
465,2018-01-10,464,金末儒学性质再辨析,刘成群,安徽大学学报(哲学社会科学版),期刊,3,192,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=464&recid=&FileName=ADZS201801008&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
466,2018-01-10,465,李达对中国社会主义革命和建设道路的探索,雷玉明; 肖迪,安徽大学学报(哲学社会科学版),期刊,4,489,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=465&recid=&FileName=ADZS201801005&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
467,2018-01-10,466,我国罚没财物处置:规则、问题与纠偏,黄锡生; 何江,安徽大学学报(哲学社会科学版),期刊,10,442,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=466&recid=&FileName=ADZS201801016&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
468,2018-01-10,467,“收受型”贿赂犯罪双向对称性刑事政策之构建,陈伟; 熊波,安徽大学学报(哲学社会科学版),期刊,3,423,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=467&recid=&FileName=ADZS201801017&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
469,2018-01-10,468,论我国污染环境犯罪与危害公共安全犯罪的界分,侯艳芳; 秦悦涵,安徽大学学报(哲学社会科学版),期刊,16,551,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=468&recid=&FileName=ADZS201801018&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
470,2018-01-10,469,改革开放以来国内学者关于“消灭私有制”的争论,张建晓; 孙其昂,安徽大学学报(哲学社会科学版),期刊,5,919,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=469&recid=&FileName=ADZS201801006&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
471,2018-01-10,470,进入周期性弱复苏阶段的世界经济——兼论“双周期”的逐步耦合是世界经济持续复苏的关键,王晋斌,安徽大学学报(哲学社会科学版),期刊,1,301,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=470&recid=&FileName=ADZS201801020&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
472,2018-01-10,471,巴塞尔协议Ⅲ净稳定资金比率对银行绩效的影响研究,史燕丽; 刘玉廷,安徽大学学报(哲学社会科学版),期刊,17,601,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=471&recid=&FileName=ADZS201801021&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
473,2018-01-10,472,清末官报的白话风格与社会启蒙——以《北洋官报》为中心的考察,杨莲霞,安徽大学学报(哲学社会科学版),期刊,8,351,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=472&recid=&FileName=ADZS201801015&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
474,2017-11-10,473,社会资本理论视域下我国环境监管的困境与出路,徐忠麟,安徽大学学报(哲学社会科学版),期刊,9,486,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=473&recid=&FileName=ADZS201706013&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
475,2017-11-10,474,环境公私协作的法律风险识别与救济机制建构,吴隽雅,安徽大学学报(哲学社会科学版),期刊,4,278,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=474&recid=&FileName=ADZS201706014&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
476,2017-11-10,475,清代徽商与扬州的园林名胜——以《江南园林胜景》图册为例,王振忠,安徽大学学报(哲学社会科学版),期刊,10,550,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=475&recid=&FileName=ADZS201706001&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
477,2017-11-10,476,桐城派与北京大学,王达敏,安徽大学学报(哲学社会科学版),期刊,13,622,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=476&recid=&FileName=ADZS201706010&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
478,2017-11-10,477,传义法与笃师说:桐城文派传衍初期的不同倾向,徐亦然,安徽大学学报(哲学社会科学版),期刊,,271,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=477&recid=&FileName=ADZS201706012&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
479,2017-11-10,478,中国杜甫研究会第八届年会暨杜甫研究国际学术研讨会在安徽大学成功举行,唐宸;刘一,安徽大学学报(哲学社会科学版),期刊,,124,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=478&recid=&FileName=ADZS201706018&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
480,2017-11-10,479,徽商与明清以来中国社会的新探讨(主持语),王振忠,安徽大学学报(哲学社会科学版),期刊,2,202,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=479&recid=&FileName=ADZS201706019&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
481,2017-11-10,480,徽州民间账簿及其产生的社会机制——以“胡廷卿账簿”为例,董乾坤,安徽大学学报(哲学社会科学版),期刊,6,316,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=480&recid=&FileName=ADZS201706003&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
482,2017-11-10,481,徽州人在芜湖——以1950年代芜湖市总工会资料为中心,李甜,安徽大学学报(哲学社会科学版),期刊,1,125,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=481&recid=&FileName=ADZS201706004&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
483,2017-11-10,482,公羊“大一统”思想及其开展,陈徽,安徽大学学报(哲学社会科学版),期刊,3,551,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=482&recid=&FileName=ADZS201706006&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
484,2017-11-10,483,从“故国”到“新朝”——明清之际桐城士人的地方自觉与国家认知,李立民,安徽大学学报(哲学社会科学版),期刊,2,201,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=483&recid=&FileName=ADZS201706011&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
485,2017-11-10,484,抗战时期“七七”纪念与中国共产党党报的舆论聚焦——以《新中华报》《解放日报》为中心的考察,范子谦,安徽大学学报(哲学社会科学版),期刊,12,771,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=484&recid=&FileName=ADZS201706005&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
486,2017-11-10,485,康德的自然法则公式:以虚假承诺为例,宫睿,安徽大学学报(哲学社会科学版),期刊,2,312,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=485&recid=&FileName=ADZS201706007&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
487,2017-11-10,486,从总体义务到开放道德——论柏格森的道德哲学,邓刚,安徽大学学报(哲学社会科学版),期刊,7,217,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=486&recid=&FileName=ADZS201706008&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
488,2017-11-10,487,承认的非对称性及其困难——从列维纳斯的他者伦理出发,林华敏,安徽大学学报(哲学社会科学版),期刊,2,388,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=487&recid=&FileName=ADZS201706009&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
489,2017-11-10,488,明清时期徽州地方宗族对九相公崇拜的塑造,黄忠鑫,安徽大学学报(哲学社会科学版),期刊,3,299,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=488&recid=&FileName=ADZS201706002&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
490,2017-11-10,489,反不正当竞争法的现代化及本土化——《反不正当竞争法》修订的若干意见,李胜利,安徽大学学报(哲学社会科学版),期刊,20,675,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=489&recid=&FileName=ADZS201706015&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
491,2017-11-10,490,论基本养老金安全投资的制度保障机制,张宇润; 施海智,安徽大学学报(哲学社会科学版),期刊,20,517,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=490&recid=&FileName=ADZS201706016&DbName=CJFDLAST2018&DbCode=CJFD&yx=&pr=&URLID=
492,2017-09-10,491,山谷诗的自由王国,孙立尧,安徽大学学报(哲学社会科学版),期刊,4,306,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=491&recid=&FileName=ADZS201705008&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
493,2017-09-10,492,《文心雕龙·养气》篇赞语的美学意义,张晶,安徽大学学报(哲学社会科学版),期刊,2,405,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=492&recid=&FileName=ADZS201705007&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
494,2017-09-10,493,文人权力与男风想象:清初小说中的王紫稼故事,薛英杰,安徽大学学报(哲学社会科学版),期刊,1,305,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=493&recid=&FileName=ADZS201705009&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
495,2017-09-10,494,《诗·周南·葛覃》“是刈是濩”解,徐在国,安徽大学学报(哲学社会科学版),期刊,35,1315,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=494&recid=&FileName=ADZS201705010&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
496,2017-09-10,495,试说“迩”的一种异体及其来源,赵平安,安徽大学学报(哲学社会科学版),期刊,4,664,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=495&recid=&FileName=ADZS201705011&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
497,2017-09-10,496,谈楚文字中的“垔”字,程燕,安徽大学学报(哲学社会科学版),期刊,10,494,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=496&recid=&FileName=ADZS201705012&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
498,2017-09-10,497,释《上博六·用曰》20号简的“裕”和“褊”——兼说“扁”声字的上古音归部问题,刘刚,安徽大学学报(哲学社会科学版),期刊,5,378,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=497&recid=&FileName=ADZS201705013&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
499,2017-09-10,498,新文化运动在徽州的接受——以胡适与胡晋接等来往书信为中心的考察,吴浩,安徽大学学报(哲学社会科学版),期刊,1,181,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=498&recid=&FileName=ADZS201705003&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
500,2017-09-10,499,从“土神”到“武神”:宋元时期徽州的汪王信仰,章毅,安徽大学学报(哲学社会科学版),期刊,5,296,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=499&recid=&FileName=ADZS201705001&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
501,2017-09-10,500,另一群“好人”——蔡元培、胡适与壬戌年的北京政局,赵埜均,安徽大学学报(哲学社会科学版),期刊,1,289,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=500&recid=&FileName=ADZS201705002&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
502,2017-09-10,501,朱熹格物论的心学化转向——阳明格竹与龙场悟道内在关联探析,石磊; 解光宇,安徽大学学报(哲学社会科学版),期刊,3,367,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=501&recid=&FileName=ADZS201705006&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
503,2017-09-10,502,奥地利马克思主义者对革命的改良主义解释及其历史教训——纪念十月革命胜利100周年,孟飞; 姚顺良,安徽大学学报(哲学社会科学版),期刊,,235,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=502&recid=&FileName=ADZS201705004&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
504,2017-09-10,503,《司马法》与齐国思想学术的关系考论,王震,安徽大学学报(哲学社会科学版),期刊,2,157,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=503&recid=&FileName=ADZS201705005&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
505,2017-09-10,504,《佛学丛报》与民国佛教复兴,李翚,安徽大学学报(哲学社会科学版),期刊,4,292,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=504&recid=&FileName=ADZS201705018&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
506,2017-09-10,505,技术中立与网络技术提供行为的刑法归责,李婕,安徽大学学报(哲学社会科学版),期刊,9,476,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=505&recid=&FileName=ADZS201705015&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
507,2017-09-10,506,论回应型行政的法治维度及其实现路径,杨峰; 徐继敏,安徽大学学报(哲学社会科学版),期刊,5,449,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=506&recid=&FileName=ADZS201705014&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
508,2017-09-10,507,互联网金融的农村延伸与激励性制度回应,刘骏,安徽大学学报(哲学社会科学版),期刊,5,449,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=507&recid=&FileName=ADZS201705016&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
509,2017-09-10,508,美国媒体话语中的当代中国国家形象变迁审视——以《基督教科学箴言报》为例,高楠楠; 吴学琴,安徽大学学报(哲学社会科学版),期刊,6,758,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=508&recid=&FileName=ADZS201705017&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
510,2017-09-10,509,生态资本影响长期经济增长的机制研究:基于外部性视角,马兆良; 田淑英,安徽大学学报(哲学社会科学版),期刊,8,502,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=509&recid=&FileName=ADZS201705020&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
511,2017-09-10,510,宏观杠杆率冲击下的中国系统性金融风险的演化,方芳; 黄汝南,安徽大学学报(哲学社会科学版),期刊,17,912,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=510&recid=&FileName=ADZS201705019&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
512,2017-07-10,511,论公共行政的数学方法:文化、数学与社会前提反思,王敬宇,安徽大学学报(哲学社会科学版),期刊,2,180,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=511&recid=&FileName=ADZS201704015&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
513,2017-07-10,512,世情与因果:十六至十八世纪通俗小说中的商业伦理和社会伦理建设,赵益,安徽大学学报(哲学社会科学版),期刊,3,372,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=512&recid=&FileName=ADZS201704007&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
514,2017-07-10,513,当代台湾历史剧创作的三种路向,胡星亮,安徽大学学报(哲学社会科学版),期刊,1,198,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=513&recid=&FileName=ADZS201704008&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
515,2017-07-10,514,“看”与“被看”模式下的孤独与狂欢——余华长篇小说的宏观结构,张中驰,安徽大学学报(哲学社会科学版),期刊,4,808,https://kns.cnki.net/kns8/Detail?sfield=fn&QueryID=1&CurRec=514&recid=&FileName=ADZS201704009&DbName=CJFDLAST2017&DbCode=CJFD&yx=&pr=&URLID=
